name,cuisine,rating,price_for_two,address,area,latitude,longitude,image_urls,phone,popular_dishes,ambiance_tags,url
"Saket Restaurants, New Delhi",,4.2,"₹1,700",,,,,"https://b.zmtcdn.com/data/pictures/6/21334706/f9e5165d4225c7f9bab2e5015ce2489f_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/18349939/7e8e8798aceb307f33f282d0e6d0436c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21987345/85b8f151d2fe0fbcc221938317de5ebd_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/20930027/f0826a6c14a0de492b7eb8ca7f0cc95a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/20080514/d8511fe253e6be4e959fa4412e05951b_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/sandwich
Shri Ram Pav Bhaji Corner,,4.0,₹100,,Shri Ram Pav Bhaji Corner Sector 7 Dwarka New Delhi,28.5839161161,77.0712851733,"https://b.zmtcdn.com/data/pictures/chains/8/18836588/04a78bf1fd7ec131dff5bbc6ca446914.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/8/18836588/ec5802bc526830424119310ff913a968.jpg, https://b.zmtcdn.com/data/pictures/chains/8/18836588/0f3ac7e0a3197f542ed48b3b81af6e9e.jpg, https://b.zmtcdn.com/data/reviews_photos/885/0fab61fd66e771751f1d862bd7517885_1663164699.jpg",,,"Bar, Family",https://www.zomato.com/ncr/shri-ram-pav-bhaji-corner-sector-7-dwarka-new-delhi/info
Dhaba - Estd 1986 Delhi,,4.3,"₹1,400",,,28.6344950722,77.2190722078,"https://b.zmtcdn.com/data/pictures/9/19176919/794fdc07e123223cc11687c9a18eb8f0.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/19176919/b2ee25b9e883e29986b7a6a0eb9c6ca8.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/35eb0074d6f9e2eb3f2262ad9d90091b.jpg, https://b.zmtcdn.com/data/pictures/9/19176919/3b5813a98f6a12478c57f26ef7a074ca_featured_v2.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/tr/ncr/dhaba-estd-1986-delhi-connaught-place-new-delhi/info
Harsh Bhai Ki Mashoor Kachori,,3.7,₹100,,Harsh Bhai Ki Mashoor Kachori Prashant Vihar New Delhi,,,"https://b.zmtcdn.com/data/pictures/chains/2/19835622/7c45a42b7f7dd23275e0daa48041ee00.png, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/2/19835622/48a6b2a73df20d228b9dbbdf85bbba55.jpg, https://b.zmtcdn.com/data/pictures/chains/2/19835622/cd0ce45300531e70ffa3abbc8906612f.jpg, https://b.zmtcdn.com/data/pictures/chains/2/19835622/ddaf4f519d17019e47a6a622f896181f.jpg",,,"Bar, Family",https://www.zomato.com/ncr/harsh-bhai-ki-mashoor-kachori-prashant-vihar-new-delhi/info
"Saket Restaurants, New Delhi",,4.2,₹250,,,,,"https://b.zmtcdn.com/data/pictures/9/18647109/9922e77bb2e95689e6cac4eeee253945_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/19832418/893e98b465a53b9c94dcaca600a59e0e_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/303601/cef7c1969ff2ad806d6fa1394bd0c754_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/308992/66864a4773d865e00af96ca970c53018_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/302811/a2754bdb212155b69ba49070de3d3124_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/dhaba
"Saket Restaurants, New Delhi",,4.1,₹400,,Restaurants,,,"https://b.zmtcdn.com/data/pictures/2/19130202/f2c19af368c7deedd9fb377ff93622dd_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18528960/d9a8159009bc00f0e7589e247fabb2df_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/20674551/7b29dafe6a092ffadb5387ac2ea798ec_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/19523211/00e88215479791a88fa6c973000391d2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/20400602/b8a81ba40b4fb3a01978a6322d3e0ce4_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/quick-bites
Dicha,,4.1,"₹1,200",,Dicha Rajouri Garden New Delhi,28.639554041,77.1154745668,"https://b.zmtcdn.com/data/pictures/3/20805523/95c605374036397f25d349208c38fc2f.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20805523/f59f21b9df64c42237c367f3b2ef56b1.jpg, https://b.zmtcdn.com/data/pictures/3/20805523/b30dde74206fc9927188ffccd15b6144.jpg, https://b.zmtcdn.com/data/pictures/3/20805523/e84535e1be7f1730babd373a90f16b30.jpg",,,"Romantic, Casual Dining, Bar, Family",https://www.zomato.com/ncr/dicha-rajouri-garden-new-delhi/info
Burgrill - OG's of Grilled Burger,,3.8,₹500,,Burgrill Ogs Of Grilled Burger Rajouri Garden New Delhi,28.641966617,77.1229371428,"https://b.zmtcdn.com/data/pictures/0/18528960/8c80f52248134334b37afe43f20e09ed.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/chains/0/18528960/4782e0c1eba52c3c920a1b11ca9f9da6.jpg, https://b.zmtcdn.com/data/pictures/0/18528960/4782e0c1eba52c3c920a1b11ca9f9da6.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18528960/d9a8159009bc00f0e7589e247fabb2df_featured_v2.jpg",,,"Bar, Cafe, Family",https://www.zomato.com/ncr/burgrill-ogs-of-grilled-burger-rajouri-garden-new-delhi/info
Chandni Chowk Paratha Corner,,3.4,₹100,,Chandni Chowk Paratha Corner 1 Laxmi Nagar New Delhi,28.6314431531,77.2771413624,"https://b.zmtcdn.com/data/pictures/5/19184045/339e9728a995ecd39219b6eaf7e25f31.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/19184045/9dcd5507e1aec862f627e8c8ecb7c5f7.jpg, https://b.zmtcdn.com/data/menus/388/18995388/58daf1ed26ac475a41e55a9eff341ec8.jpg, https://b.zmtcdn.com/data/pictures/5/19184045/1afa8c7c5b09281ded8657a0836ceb90_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/chandni-chowk-paratha-corner-1-laxmi-nagar-new-delhi/info
Raju De Special Paneer Wale Chole Bhature,,3.9,₹100,,Raju De Special Paneer Wale Chole Bhature Najafgarh New Delhi,28.6097466921,76.9854987413,"https://b.zmtcdn.com/data/pictures/1/9271/e19a7a45f46028b7871fef9bdbd42206.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/reviews_photos/38b/5e3a43f2cff581ecdc16a373523e438b_1569957145.jpg, https://b.zmtcdn.com/data/menus/271/9271/b48d6cda8326c31aabbe7863f26086a0.jpg, https://b.zmtcdn.com/data/pictures/1/9271/df4d6292d6068aa1ec63171a4ea36be9_featured_v2.jpg",,,"Bar, Family",https://www.zomato.com/ncr/raju-de-special-paneer-wale-chole-bhature-najafgarh-new-delhi/info
Plum Coffee and Cocktails,,4.5,"₹2,000",,Plum Coffee And Cocktails Connaught Place New Delhi,28.6301576,77.2197258,"https://b.zmtcdn.com/data/pictures/3/20964973/3fda3ee8a897bd72691ac1f2059154d2.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/20964973/7feafd9055e99ebad66086bb3db01b69.jpg, https://b.zmtcdn.com/data/pictures/3/20964973/0d7e09c915f18d2a55e30675f67b318e.jpg, https://b.zmtcdn.com/data/pictures/chains/3/20964973/1516f20d599edfc8436984149a9da9d6.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/plum-coffee-and-cocktails-connaught-place-new-delhi/info
R. Paratha Point,,2.6,₹100,,R Paratha Point 2 Hauz Khas New Delhi,28.5557020913,77.2098628432,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/7/20211487/d63636b160f5410ab0b3f06290ead744.jpg, https://b.zmtcdn.com/data/menus/487/20211487/1845237764bd4af683cd128a8a486c99.jpg, https://b.zmtcdn.com/data/pictures/7/20211487/3696b51403dff65fb813180c183a0a2a_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/ncr/r-paratha-point-2-hauz-khas-new-delhi/info
"Saket Restaurants, New Delhi",,4.2,"₹3,500",,,,,"https://b.zmtcdn.com/data/pictures/1/312781/4827f038886ea3c34f9e44277dc74ed5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/18808498/8904b71df363e60232a9719c5579fed8_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/21838299/62e4ab89b28e2d47cb2455a07123b329_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/o2_assets/30fa0a844f3ba82073e5f78c65c18b371616149662.png",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/cocktail-bar
Momos Corner,,3.6,₹100,,Momos Corner 1 Jasola New Delhi,28.5637457982,77.2898479924,"https://b.zmtcdn.com/data/pictures/chains/6/19231226/45ea3958b3584fcc4c14b5b79e1c1632.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/19231226/dff4a70631a9bb46bce2c2aa3b178582_o2_featured_v2.jpg, https://b.zmtcdn.com/data/reviews_photos/3a1/60d62a030787fc419f72b817940ff3a1_1639395149.jpg, https://b.zmtcdn.com/data/reviews_photos/3ca/30f198420fc4ee6ce387b6f49c6543ca_1640071203.jpg",,,"Bar, Family",https://www.zomato.com/ncr/momos-corner-1-jasola-new-delhi/info
"Saket Restaurants, New Delhi",,4.0,₹500,,,,,"https://b.zmtcdn.com/data/pictures/4/20757514/9160e137439ac4701a813f4396ff4270_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/20672472/ee5d98fcdab773ff736110fd85aebbac_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/300755/a74bf25e81683f69fa8a0432a671e046_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/20194945/1b1850d2fdc442cfd207c50ee9d7dc15_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/18285180/9ad6bf12f2b840a233e454687bf8243a_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/food-truck
Yeti - The Himalayan Kitchen,,4.3,"₹2,200",,Yeti The Himalayan Kitchen Connaught Place New Delhi,28.6343452886,77.2190732136,"https://b.zmtcdn.com/data/pictures/6/19129306/364ca630de5dd424e88c0275e4419456.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/19129306/3e9c20d4b462445d56a34a42b37c2e37.jpg, https://b.zmtcdn.com/data/pictures/6/19129306/3d78e395a7e4ff0fb9f6e4b0f6fe0ce9.jpg, https://b.zmtcdn.com/data/pictures/6/19129306/e2608c9bf749a4aee30d671fb9e4654f.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/yeti-the-himalayan-kitchen-connaught-place-new-delhi/info
Sana - Di - Ge,,4.8,"₹3,700",,Sana Di Ge Chanakyapuri New Delhi,28.6019175604,77.1870918944,"https://b.zmtcdn.com/data/pictures/chains/3/18265393/91d44eb46c30b48379ff87bf08d065a5.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/18265393/20de656be8d7451bc4d68ecb348ecc86.jpg, https://b.zmtcdn.com/data/pictures/chains/3/18265393/fb3a911580687f5a3eda3d17a3ac0cfe.jpg, https://b.zmtcdn.com/data/pictures/chains/3/18265393/c8c5038417ed5a3ba414b5e68318338a.jpg",,,"Casual Dining, Rooftop, Bar, Family, Lounge",https://www.zomato.com/ncr/sana-di-ge-chanakyapuri-new-delhi/info
"Saket Restaurants, New Delhi",,3.7,₹300,,,,,"https://b.zmtcdn.com/data/pictures/2/21945292/6a1dff178580a95b1d44c3d9e2e31ff2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/19061451/2789ec18258e89da4c73093da5998b81_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/6/19345656/3cd34e0a32ac0529cecc50a699a8b2ba_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/19474474/eba03e9c0ab9aeae19fd79b0d9c7caaf_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/18667491/f9a301d4e34f2568d7dbb276347e59ef_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/hi/ncr/restaurants/beverage-shop
Best Food in Delhi NCR,,4.1,,,,,,"https://b.zmtcdn.com/data/pictures/9/20764369/bfdd836b620b7f40850580bb8c52daf6_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/20986976/e9af5c822725b672358afa953f0ed810_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/20230828/475734a534abfe653d55b4e56c07e7ac_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/18937388/15f645fa91f572ebaaaf0f09e5e3601a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/19177810/7cd213bbc446d95460ab4bf5073e46de_featured_v2.jpg",,,"Bar, Cafe, Family, Lounge",https://www.zomato.com/ml/ncr/restaurants/west-delhi/paschim-hfenjovjux%22%3E%7Dnlhbiqsftcx%5E_:
"Saket Restaurants, New Delhi",,3.9,₹400,,Restaurants,,,"https://b.zmtcdn.com/data/pictures/0/21333400/f4049be4f1037aa8b21cb5a82b41b846_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/o2_assets/30fa0a844f3ba82073e5f78c65c18b371616149662.png, https://b.zmtcdn.com/data/o2_assets/246bbd71fbba420d5996452be3024d351616150055.png, https://b.zmtcdn.com/data/o2_assets/01040767e4943c398e38e3592bb1ba8a1616150142.png",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/confectionery
Rawat Bhojanalaya,,3.9,₹100,,Rawat Bhojanalaya Mukherjee Nagar Delhi,,,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/3/302683/cf6b800dadf69592e1376280a753fb1f_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png, https://b.zmtcdn.com/data/o2_assets/cd2a4c009a73c5bbb7831557f1a5b56d1613463455.png",,,"Bar, Family",https://www.zomato.com/ncr/rawat-bhojanalaya-mukherjee-nagar-delhi/info
New in town,,4.2,,,Yeni A%C3%A7%C4%B1Lan Mekanlar,,,"https://b.zmtcdn.com/data/collections/26663d5efa377704a8783795f32b6167_1727170993.png, https://b.zmtcdn.com/data/collections/e4e8c61c6a859b277125c6915a329d53_1727170993.png, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/o2_assets/c0e0fe766225fb9cdb3245a9915571201716296953.png, https://b.zmtcdn.com/data/pictures/2/22383042/5d39851b06375beaaa23e289b17d2a2f.png",,,"Romantic, Casual Dining, Rooftop, Bar, Cafe",https://www.zomato.com/ncr/yeni-a%C3%A7%C4%B1lan-mekanlar
"Saket Restaurants, New Delhi",,4.2,"₹1,700",,,,,"https://b.zmtcdn.com/data/pictures/6/21334706/f9e5165d4225c7f9bab2e5015ce2489f_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/18349939/7e8e8798aceb307f33f282d0e6d0436c_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21987345/85b8f151d2fe0fbcc221938317de5ebd_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/7/20930027/f0826a6c14a0de492b7eb8ca7f0cc95a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/4/20080514/d8511fe253e6be4e959fa4412e05951b_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restaurants/sandwich
"Saket Restaurants, New Delhi",,4.1,₹850,,,,,"https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21987345/85b8f151d2fe0fbcc221938317de5ebd_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21505318/ee409e944347b963da21502de3cd2e4b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/20916853/3568ea005be7b504405d88033393247a_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/21334706/f9e5165d4225c7f9bab2e5015ce2489f_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restaurants/coffee
"Saket Restaurants, New Delhi",,4.3,"₹1,500",,Dine Out?Context=Dineout,,,"https://b.zmtcdn.com/data/pictures/3/19635463/8b5e46da5bc82745e0f5c7f624ef81d3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/18558920/a05fc1e38f954ead38e3958385a00aa3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/2/308322/51aa6cb08e9977a96432be5718b80bad_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/21434993/93263299758e50ab23b7efbe4fdd3c03_featured_v2.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Fine Dining",https://www.zomato.com/ncr/dine-out?context=dineout
Fateh Chand Kachori,,4.4,₹100,,,28.67297755,77.22435066,"https://b.zmtcdn.com/data/reviews_photos/e91/e5dceedc76c274460a611a1e0822ce91_1582275126.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/reviews_photos/4f6/8a5df04c712be9e16a8da4eaa723a4f6_1547815042.jpg, https://b.zmtcdn.com/data/reviews_photos/b3e/aaab365d4f7cfab41aa1a345c182fb3e_1601493799.jpg, https://b.zmtcdn.com/data/reviews_photos/64b/8ccead158c133f93ad66d55cceda564b_1587910325.jpg",,,"Bar, Family",https://www.zomato.com/tr/ncr/fateh-chand-kachori-civil-lines-new-delhi/info
Lutyen's Bistro,,4.6,"₹1,200",,Lutyens Bistro Khan Market New Delhi,28.6024203,77.228047,"https://b.zmtcdn.com/data/pictures/9/21517429/8b17c2617269559c358cdec3edfabe66.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/9/21517429/166fa7ec5328c920afecf12c99abe953.jpg, https://b.zmtcdn.com/data/pictures/9/21517429/8487f9e4f4dd6e5efe98ccfa6b566ae0.jpg, https://b.zmtcdn.com/data/pictures/9/21517429/5c748329a506ade65f38c87b898c64b3.jpg",,,"Romantic, Casual Dining, Bar, Cafe, Family",https://www.zomato.com/ncr/lutyens-bistro-khan-market-new-delhi/info
Kiona Patio & Bar,,4.1,"₹2,000",,Kiona Patio Bar Hauz Khas New Delhi,28.5436815,77.2012137,"https://b.zmtcdn.com/data/pictures/6/20958306/cb2a72eeb2701d7566a76eabeef0e493.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/20958306/5dd0e24746da9d1c6c7d3599707011b0.jpg, https://b.zmtcdn.com/data/pictures/6/20958306/bdb1f0ac3c0e5a18c44b1b9c599a000f.jpg, https://b.zmtcdn.com/data/pictures/6/20958306/9fc0c1db6b8997f6c7a1df7c7ca8a48e.jpg",,,"Romantic, Casual Dining, Rooftop, Bar, Family",https://www.zomato.com/ncr/kiona-patio-bar-hauz-khas-new-delhi/info
Kiara Soul Kitchen,,4.4,"₹2,600",,Kiara Soul Kitchen Ashok Vihar Phase 2 New Delhi,28.6951480517,77.1793442254,"https://b.zmtcdn.com/data/pictures/chains/6/21075996/c1bc3d4cd78022ecf6cd1f61c94a6fb2.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/21075996/57dcae33783b1b4f456c6d1075196fa6.jpg, https://b.zmtcdn.com/data/pictures/6/21075996/ac8b76210dc132859bd876e9b30d7467.jpg, https://b.zmtcdn.com/data/pictures/6/21075996/0f283c0f6209b381e239f538bed0eaf2.jpg",,,"Casual Dining, Bar, Family",https://www.zomato.com/ncr/kiara-soul-kitchen-ashok-vihar-phase-2-new-delhi/info
"Saket Restaurants, New Delhi",,3.7,₹200,,,,,"https://b.zmtcdn.com/data/pictures/0/19903080/94beeba8980b95d069e82f3f3a24efc2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/19890989/208a26b136a7decb957bf9d40eb40f29_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/1/18357541/1f0e649e0867f755fc13f70133002684_o2_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/20109109/8e6c2df81aba477769c5b62963ae4437_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/0/20783840/e36b741cf07e040d43554b01ad85b821_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restoranlar/bhojanalya
Fika Coffee Co.,,4.2,₹850,,Fika Coffee Co Hauz Khas Village New Delhi,28.5529208841,77.1944622695,"https://b.zmtcdn.com/data/pictures/6/19695806/2f61e588fdb551b9d0de760f91641cac.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/6/19695806/975070c1606f761e394e34253887454c.jpg, https://b.zmtcdn.com/data/pictures/6/19695806/356083f2cbc0f3ba7f9b6fd99b2d0d1a.jpg, https://b.zmtcdn.com/data/pictures/6/19695806/6f2ff580ec7ee87730e37799dba607e3.jpg",,,"Casual Dining, Rooftop, Bar, Cafe, Family",https://www.zomato.com/ncr/fika-coffee-co-hauz-khas-village-new-delhi/info
"Saket Restaurants, New Delhi",,4.1,₹850,,,,,"https://b.zmtcdn.com/data/pictures/6/19695806/96c60b1890d595a0b5a0cb087d198113_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/3/19635463/8b5e46da5bc82745e0f5c7f624ef81d3_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/5/21987345/85b8f151d2fe0fbcc221938317de5ebd_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/21505318/ee409e944347b963da21502de3cd2e4b_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/chains/0/18180080/37708f702987aaaefa8b24a79466940b_featured_v2.jpg",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/tr/ncr/restoranlar/cafe
Santusti,,3.9,₹100,,Santusti Qutab Institutional Area New Delhi,28.5408554726,77.1864491701,"https://b.zmtcdn.com/data/pictures/2/18769222/4e8518034c9f72b91f7f6698458087ca.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/menus/222/18769222/9aec99870b26f628b4fe7fed69cf8678.jpg, https://b.zmtcdn.com/data/pictures/2/18769222/5ca4e0d3b1b14e1a49f72e33129f0757_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Cafe, Family",https://www.zomato.com/ncr/santusti-qutab-institutional-area-new-delhi/info
Nexify Cafe,,4.0,₹100,,Nexify Cafe Chander Nagar Ghaziabad,,,"https://b.zmtcdn.com/data/pictures/chains/5/21120245/1058f7e463d72573fad9568c7893b207.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/5/21120245/9a55f986d5ce2d8fea333866ca3ddc90_o2_featured_v2.jpg, https://b.zmtcdn.com/data/menus/245/21120245/85ec6d3291cb62b8f47cd8999716eb3e.jpg, https://b.zmtcdn.com/data/pictures/5/21120245/18d149c1da477ba2e05b854c6f559c95_featured_v2.jpg",,,"Bar, Cafe, Family",https://www.zomato.com/ncr/nexify-cafe-chander-nagar-ghaziabad/info
Bansiwala Sweets Corner,,3.6,₹100,,Bansiwala Sweets Corner Kamla Nagar New Delhi,28.6778626871,77.2054871544,"https://b.zmtcdn.com/data/pictures/1/6671/b56f2cd9cc87c8468d81dd6919f333a4.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/reviews_photos/ab5/f3a2804ac20294cde78ee453a0d69ab5_1489511615.jpg, https://b.zmtcdn.com/data/pictures/1/6671/21b7eac2aaf2762ff6ede9a881e30529.jpg, https://b.zmtcdn.com/data/reviews_photos/c32/652799a44a3272c04e4bb22380139c32_1510394196.jpg",,,"Bar, Family",https://www.zomato.com/ncr/bansiwala-sweets-corner-kamla-nagar-new-delhi/info
Shahi Kachodi Wale,,2.6,₹100,,Shahi Kachodi Wale Laxmi Nagar New Delhi,28.6356000504,77.2858287022,"https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/pictures/1/20246391/5cc37b28fe1f83b9af0397eff3e5b9b9.jpg, https://b.zmtcdn.com/data/menus/391/20246391/d5bf3e5c4462001722e7cf02c08d6b79.jpg, https://b.zmtcdn.com/data/pictures/1/20246391/443220cb09df2d0b316dc4685d2358cd_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/800315731f7ad44396cbac9e69d89f721613462226.png",,,"Bar, Family",https://www.zomato.com/ncr/shahi-kachodi-wale-laxmi-nagar-new-delhi/info
"Saket Restaurants, New Delhi",,4.2,"₹3,500",,Restaurants,,,"https://b.zmtcdn.com/data/pictures/1/312781/4827f038886ea3c34f9e44277dc74ed5_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/8/18808498/8904b71df363e60232a9719c5579fed8_featured_v2.jpg, https://b.zmtcdn.com/data/pictures/9/21838299/62e4ab89b28e2d47cb2455a07123b329_featured_v2.jpg, https://b.zmtcdn.com/data/o2_assets/5376b760d3b12ca9af29fc8f4e1847e71717417610.png, https://b.zmtcdn.com/data/o2_assets/30fa0a844f3ba82073e5f78c65c18b371616149662.png",,,"Casual Dining, Bar, Cafe, Fine Dining, Family",https://www.zomato.com/ncr/restaurants/cocktail-bar
